"child_id","school_type","day","time","critical_event","days_since_event","parent_inv_1","parent_inv_2","parent_inv_3","parent_overload_1","parent_overload_2","parent_overload_3","child_selfefficacy_1","child_selfefficacy_2","child_selfefficacy_3","child_selfesteem_1","child_selfesteem_2","child_selfesteem_3"
98,"Gymnasium",3,2,0,0,3,5,4,4,6,3,7,5,6,6,7,3
98,"Gymnasium",4,3,0,0,3,5,4,4,6,3,6,7,6,7,7,7
98,"Gymnasium",6,5,0,0,3,5,4,4,6,3,7,5,7,3,7,7
98,"Gymnasium",7,6,0,0,3,5,4,4,6,3,6,7,6,7,4,5
98,"Gymnasium",8,7,0,0,3,5,4,4,6,3,7,7,6,7,7,7
98,"Gymnasium",9,8,0,0,3,5,4,4,6,3,4,3,6,5,7,6
98,"Gymnasium",10,9,0,0,3,5,4,4,6,3,7,6,5,7,4,4
98,"Gymnasium",11,10,1,0,3,5,4,4,6,3,3,5,4,5,2,4
98,"Gymnasium",12,11,1,1,3,5,4,4,6,3,4,3,3,6,3,3
98,"Gymnasium",13,12,1,2,3,5,4,4,6,3,4,4,5,4,3,3
98,"Gymnasium",14,13,1,3,3,5,4,4,6,3,2,3,4,5,3,3
98,"Gymnasium",16,15,1,5,3,5,4,4,6,3,2,3,2,5,2,3
98,"Gymnasium",17,16,1,6,3,5,4,4,6,3,2,3,2,4,4,2
98,"Gymnasium",19,18,1,8,3,5,4,4,6,3,2,2,3,1,1,2
98,"Gymnasium",20,19,1,9,3,5,4,4,6,3,4,1,2,1,3,3
98,"Gymnasium",21,20,1,10,3,5,4,4,6,3,1,1,4,2,3,3
99,"Gymnasium",1,0,0,0,7,4,7,4,5,3,7,7,7,7,7,7
99,"Gymnasium",3,2,0,0,7,4,7,4,5,3,7,7,7,7,7,7
99,"Gymnasium",4,3,0,0,7,4,7,4,5,3,7,7,7,7,7,7
99,"Gymnasium",5,4,0,0,7,4,7,4,5,3,7,7,7,7,7,7
99,"Gymnasium",6,5,0,0,7,4,7,4,5,3,7,7,6,7,7,7
99,"Gymnasium",7,6,0,0,7,4,7,4,5,3,7,7,7,7,7,5
99,"Gymnasium",8,7,0,0,7,4,7,4,5,3,7,7,7,7,7,7
99,"Gymnasium",9,8,0,0,7,4,7,4,5,3,7,7,6,7,7,7
99,"Gymnasium",10,9,0,0,7,4,7,4,5,3,7,7,7,5,5,7
99,"Gymnasium",11,10,1,0,7,4,7,4,5,3,6,5,3,5,6,7
99,"Gymnasium",12,11,1,1,7,4,7,4,5,3,3,5,4,5,3,6
99,"Gymnasium",13,12,1,2,7,4,7,4,5,3,6,3,3,3,2,3
99,"Gymnasium",14,13,1,3,7,4,7,4,5,3,3,3,3,2,3,5
99,"Gymnasium",15,14,1,4,7,4,7,4,5,3,4,2,4,4,1,2
99,"Gymnasium",16,15,1,5,7,4,7,4,5,3,2,4,2,3,3,2
99,"Gymnasium",17,16,1,6,7,4,7,4,5,3,1,2,3,1,1,3
99,"Gymnasium",18,17,1,7,7,4,7,4,5,3,1,1,2,2,2,1
99,"Gymnasium",19,18,1,8,7,4,7,4,5,3,1,1,2,1,1,1
99,"Gymnasium",20,19,1,9,7,4,7,4,5,3,1,1,1,1,1,1
99,"Gymnasium",21,20,1,10,7,4,7,4,5,3,1,1,1,1,1,1
100,"Gymnasium",1,0,0,0,3,5,3,4,5,2,7,7,7,7,7,7
100,"Gymnasium",2,1,0,0,3,5,3,4,5,2,7,7,7,7,7,7
100,"Gymnasium",4,3,0,0,3,5,3,4,5,2,7,7,7,7,7,7
100,"Gymnasium",6,5,0,0,3,5,3,4,5,2,7,7,7,7,7,7
100,"Gymnasium",7,6,0,0,3,5,3,4,5,2,7,7,7,7,6,7
100,"Gymnasium",8,7,0,0,3,5,3,4,5,2,7,7,7,7,6,7
100,"Gymnasium",9,8,0,0,3,5,3,4,5,2,7,6,7,6,7,7
100,"Gymnasium",12,11,1,1,3,5,3,4,5,2,6,7,7,6,4,7
100,"Gymnasium",13,12,1,2,3,5,3,4,5,2,7,6,7,6,4,6
100,"Gymnasium",15,14,1,4,3,5,3,4,5,2,6,6,4,5,6,6
100,"Gymnasium",16,15,1,5,3,5,3,4,5,2,6,4,6,5,2,5
100,"Gymnasium",17,16,1,6,3,5,3,4,5,2,4,5,5,4,2,5
100,"Gymnasium",18,17,1,7,3,5,3,4,5,2,5,3,4,5,4,4
100,"Gymnasium",19,18,1,8,3,5,3,4,5,2,2,5,7,2,5,5
100,"Gymnasium",20,19,1,9,3,5,3,4,5,2,4,2,2,4,1,4
100,"Gymnasium",21,20,1,10,3,5,3,4,5,2,3,2,4,4,2,5
101,"Gymnasium",1,0,0,0,3,2,5,4,3,3,1,5,4,3,2,5
101,"Gymnasium",2,1,0,0,3,2,5,4,3,3,4,3,3,2,3,6
101,"Gymnasium",3,2,0,0,3,2,5,4,3,3,2,1,3,2,3,2
101,"Gymnasium",5,4,0,0,3,2,5,4,3,3,2,5,2,1,3,4
101,"Gymnasium",6,5,0,0,3,2,5,4,3,3,4,4,4,3,4,1
101,"Gymnasium",7,6,0,0,3,2,5,4,3,3,1,4,3,4,5,2
101,"Gymnasium",8,7,0,0,3,2,5,4,3,3,2,4,4,3,3,3
101,"Gymnasium",9,8,0,0,3,2,5,4,3,3,5,5,4,3,2,3
101,"Gymnasium",10,9,0,0,3,2,5,4,3,3,4,2,6,1,2,5
101,"Gymnasium",11,10,1,0,3,2,5,4,3,3,1,3,2,3,3,1
101,"Gymnasium",12,11,1,1,3,2,5,4,3,3,3,3,3,3,2,1
101,"Gymnasium",13,12,1,2,3,2,5,4,3,3,1,1,3,4,4,2
101,"Gymnasium",14,13,1,3,3,2,5,4,3,3,2,2,2,3,3,2
101,"Gymnasium",15,14,1,4,3,2,5,4,3,3,2,3,1,2,2,3
101,"Gymnasium",16,15,1,5,3,2,5,4,3,3,2,4,2,3,2,2
101,"Gymnasium",17,16,1,6,3,2,5,4,3,3,2,3,3,3,2,3
101,"Gymnasium",18,17,1,7,3,2,5,4,3,3,1,2,1,2,4,2
101,"Gymnasium",19,18,1,8,3,2,5,4,3,3,2,2,2,2,2,2
101,"Gymnasium",20,19,1,9,3,2,5,4,3,3,1,1,1,3,1,2
101,"Gymnasium",21,20,1,10,3,2,5,4,3,3,3,4,3,1,3,2
102,"Gymnasium",1,0,0,0,6,5,4,6,6,6,7,5,4,7,6,5
102,"Gymnasium",2,1,0,0,6,5,4,6,6,6,6,5,6,6,7,5
102,"Gymnasium",3,2,0,0,6,5,4,6,6,6,7,6,6,6,6,6
102,"Gymnasium",4,3,0,0,6,5,4,6,6,6,4,5,5,7,6,5
102,"Gymnasium",6,5,0,0,6,5,4,6,6,6,4,7,4,6,4,4
102,"Gymnasium",7,6,0,0,6,5,4,6,6,6,2,6,4,4,2,2
102,"Gymnasium",8,7,0,0,6,5,4,6,6,6,4,7,3,4,4,2
102,"Gymnasium",9,8,0,0,6,5,4,6,6,6,6,3,3,2,3,7
102,"Gymnasium",10,9,0,0,6,5,4,6,6,6,4,3,4,3,6,5
102,"Gymnasium",11,10,1,0,6,5,4,6,6,6,2,3,4,5,4,4
102,"Gymnasium",12,11,1,1,6,5,4,6,6,6,4,2,2,2,3,2
102,"Gymnasium",13,12,1,2,6,5,4,6,6,6,2,3,2,2,3,3
102,"Gymnasium",15,14,1,4,6,5,4,6,6,6,2,4,3,5,4,2
102,"Gymnasium",16,15,1,5,6,5,4,6,6,6,2,1,1,1,2,2
102,"Gymnasium",17,16,1,6,6,5,4,6,6,6,2,1,2,1,1,1
102,"Gymnasium",18,17,1,7,6,5,4,6,6,6,1,2,1,2,1,1
102,"Gymnasium",19,18,1,8,6,5,4,6,6,6,1,1,2,2,4,2
102,"Gymnasium",20,19,1,9,6,5,4,6,6,6,1,2,2,1,2,1
102,"Gymnasium",21,20,1,10,6,5,4,6,6,6,1,2,1,1,2,1
103,"Gymnasium",1,0,0,0,3,6,7,5,5,6,5,1,1,4,3,2
103,"Gymnasium",2,1,0,0,3,6,7,5,5,6,3,1,1,1,3,4
103,"Gymnasium",3,2,0,0,3,6,7,5,5,6,4,4,5,4,4,3
103,"Gymnasium",4,3,0,0,3,6,7,5,5,6,4,3,2,4,4,4
103,"Gymnasium",5,4,0,0,3,6,7,5,5,6,3,4,1,3,4,2
103,"Gymnasium",6,5,0,0,3,6,7,5,5,6,4,1,4,2,5,3
103,"Gymnasium",7,6,0,0,3,6,7,5,5,6,2,4,3,2,4,2
103,"Gymnasium",8,7,0,0,3,6,7,5,5,6,2,3,3,4,2,3
103,"Gymnasium",10,9,0,0,3,6,7,5,5,6,2,4,1,2,4,4
103,"Gymnasium",11,10,1,0,3,6,7,5,5,6,1,1,3,3,2,2
103,"Gymnasium",12,11,1,1,3,6,7,5,5,6,2,4,5,3,4,4
103,"Gymnasium",13,12,1,2,3,6,7,5,5,6,2,4,3,3,5,4
103,"Gymnasium",14,13,1,3,3,6,7,5,5,6,1,1,3,2,2,2
103,"Gymnasium",15,14,1,4,3,6,7,5,5,6,3,3,3,3,3,2
103,"Gymnasium",16,15,1,5,3,6,7,5,5,6,5,3,4,4,3,4
103,"Gymnasium",17,16,1,6,3,6,7,5,5,6,5,4,2,4,4,5
103,"Gymnasium",18,17,1,7,3,6,7,5,5,6,5,4,3,2,4,4
103,"Gymnasium",19,18,1,8,3,6,7,5,5,6,1,2,4,4,4,1
103,"Gymnasium",20,19,1,9,3,6,7,5,5,6,2,4,3,2,2,6
104,"Gymnasium",1,0,0,0,6,5,5,4,4,4,3,5,3,2,2,3
104,"Gymnasium",2,1,0,0,6,5,5,4,4,4,5,3,4,4,2,3
104,"Gymnasium",3,2,0,0,6,5,5,4,4,4,3,5,3,5,4,4
104,"Gymnasium",4,3,0,0,6,5,5,4,4,4,5,5,3,5,4,1
104,"Gymnasium",5,4,0,0,6,5,5,4,4,4,5,1,4,2,4,4
104,"Gymnasium",6,5,0,0,6,5,5,4,4,4,6,5,4,5,4,7
104,"Gymnasium",7,6,0,0,6,5,5,4,4,4,4,1,5,4,5,1
104,"Gymnasium",8,7,0,0,6,5,5,4,4,4,3,5,3,2,4,5
104,"Gymnasium",9,8,0,0,6,5,5,4,4,4,4,5,6,2,4,2
104,"Gymnasium",11,10,1,0,6,5,5,4,4,4,3,3,4,4,2,2
104,"Gymnasium",13,12,1,2,6,5,5,4,4,4,4,3,3,3,1,2
104,"Gymnasium",14,13,1,3,6,5,5,4,4,4,4,3,1,2,3,1
104,"Gymnasium",15,14,1,4,6,5,5,4,4,4,1,2,3,2,1,2
104,"Gymnasium",16,15,1,5,6,5,5,4,4,4,2,2,4,4,4,5
104,"Gymnasium",17,16,1,6,6,5,5,4,4,4,1,2,3,4,2,2
105,"Gymnasium",1,0,0,0,4,3,4,4,4,5,4,5,2,3,5,7
105,"Gymnasium",2,1,0,0,4,3,4,4,4,5,6,6,4,2,3,4
105,"Gymnasium",3,2,0,0,4,3,4,4,4,5,4,4,2,6,4,5
105,"Gymnasium",4,3,0,0,4,3,4,4,4,5,4,3,5,6,4,3
105,"Gymnasium",5,4,0,0,4,3,4,4,4,5,3,2,6,2,4,3
105,"Gymnasium",6,5,0,0,4,3,4,4,4,5,4,3,6,4,4,4
105,"Gymnasium",7,6,0,0,4,3,4,4,4,5,4,3,2,4,4,2
105,"Gymnasium",8,7,0,0,4,3,4,4,4,5,7,5,5,4,4,4
105,"Gymnasium",9,8,0,0,4,3,4,4,4,5,5,6,7,4,3,5
105,"Gymnasium",10,9,0,0,4,3,4,4,4,5,4,5,1,5,6,6
105,"Gymnasium",11,10,1,0,4,3,4,4,4,5,3,3,5,4,3,3
105,"Gymnasium",12,11,1,1,4,3,4,4,4,5,3,5,2,4,3,3
105,"Gymnasium",13,12,1,2,4,3,4,4,4,5,5,3,1,3,7,2
105,"Gymnasium",14,13,1,3,4,3,4,4,4,5,4,3,4,2,6,7
105,"Gymnasium",15,14,1,4,4,3,4,4,4,5,4,3,5,4,4,2
105,"Gymnasium",16,15,1,5,4,3,4,4,4,5,4,3,2,2,4,3
105,"Gymnasium",17,16,1,6,4,3,4,4,4,5,5,4,7,4,4,4
105,"Gymnasium",18,17,1,7,4,3,4,4,4,5,4,2,2,4,6,2
105,"Gymnasium",19,18,1,8,4,3,4,4,4,5,4,2,2,2,3,1
105,"Gymnasium",20,19,1,9,4,3,4,4,4,5,3,2,2,3,3,3
105,"Gymnasium",21,20,1,10,4,3,4,4,4,5,4,1,5,4,4,3
106,"Gymnasium",1,0,0,0,3,3,5,5,4,7,5,4,4,2,5,6
106,"Gymnasium",2,1,0,0,3,3,5,5,4,7,3,2,5,6,5,4
106,"Gymnasium",3,2,0,0,3,3,5,5,4,7,5,2,3,1,4,2
106,"Gymnasium",4,3,0,0,3,3,5,5,4,7,1,3,4,3,4,2
106,"Gymnasium",5,4,0,0,3,3,5,5,4,7,3,3,5,5,4,4
106,"Gymnasium",6,5,0,0,3,3,5,5,4,7,4,2,4,3,5,4
106,"Gymnasium",7,6,0,0,3,3,5,5,4,7,4,3,4,4,4,5
106,"Gymnasium",8,7,0,0,3,3,5,5,4,7,5,1,4,4,4,6
106,"Gymnasium",9,8,0,0,3,3,5,5,4,7,3,2,4,5,4,2
106,"Gymnasium",10,9,0,0,3,3,5,5,4,7,4,6,4,4,4,4
106,"Gymnasium",11,10,1,0,3,3,5,5,4,7,4,4,6,4,5,4
106,"Gymnasium",12,11,1,1,3,3,5,5,4,7,1,4,5,4,2,4
106,"Gymnasium",13,12,1,2,3,3,5,5,4,7,2,4,6,2,6,1
106,"Gymnasium",14,13,1,3,3,3,5,5,4,7,2,4,4,4,4,4
106,"Gymnasium",15,14,1,4,3,3,5,5,4,7,3,4,5,5,5,2
106,"Gymnasium",16,15,1,5,3,3,5,5,4,7,5,3,2,2,4,4
106,"Gymnasium",18,17,1,7,3,3,5,5,4,7,4,2,2,7,4,2
106,"Gymnasium",19,18,1,8,3,3,5,5,4,7,3,3,4,4,1,4
106,"Gymnasium",20,19,1,9,3,3,5,5,4,7,4,4,6,2,4,6
106,"Gymnasium",21,20,1,10,3,3,5,5,4,7,4,5,4,3,4,5
107,"Gymnasium",1,0,0,0,7,3,7,6,7,6,2,4,2,4,3,2
107,"Gymnasium",2,1,0,0,7,3,7,6,7,6,2,1,2,3,1,4
107,"Gymnasium",3,2,0,0,7,3,7,6,7,6,2,2,1,1,2,1
107,"Gymnasium",4,3,0,0,7,3,7,6,7,6,4,1,4,1,3,4
107,"Gymnasium",5,4,0,0,7,3,7,6,7,6,1,2,6,1,2,2
107,"Gymnasium",6,5,0,0,7,3,7,6,7,6,2,1,3,1,1,4
107,"Gymnasium",7,6,0,0,7,3,7,6,7,6,2,2,2,2,3,4
107,"Gymnasium",8,7,0,0,7,3,7,6,7,6,4,4,2,3,2,2
108,"Gymnasium",1,0,0,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",2,1,0,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",3,2,0,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",4,3,0,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",5,4,0,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",6,5,0,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",7,6,0,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",8,7,0,0,3,3,5,3,1,1,7,7,7,7,7,5
108,"Gymnasium",9,8,0,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",10,9,0,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",11,10,1,0,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",13,12,1,2,3,3,5,3,1,1,7,7,7,7,7,5
108,"Gymnasium",14,13,1,3,3,3,5,3,1,1,7,7,7,7,6,7
108,"Gymnasium",16,15,1,5,3,3,5,3,1,1,6,7,7,7,7,7
108,"Gymnasium",17,16,1,6,3,3,5,3,1,1,7,7,7,7,6,7
108,"Gymnasium",18,17,1,7,3,3,5,3,1,1,7,7,5,6,5,7
108,"Gymnasium",19,18,1,8,3,3,5,3,1,1,7,7,7,7,7,7
108,"Gymnasium",20,19,1,9,3,3,5,3,1,1,7,7,7,5,6,7
108,"Gymnasium",21,20,1,10,3,3,5,3,1,1,7,7,7,7,7,6
109,"Gymnasium",1,0,0,0,7,7,4,5,7,4,1,3,1,1,1,2
109,"Gymnasium",2,1,0,0,7,7,4,5,7,4,1,1,1,2,2,2
109,"Gymnasium",3,2,0,0,7,7,4,5,7,4,1,3,1,2,3,3
109,"Gymnasium",4,3,0,0,7,7,4,5,7,4,1,2,1,1,1,3
109,"Gymnasium",5,4,0,0,7,7,4,5,7,4,2,2,1,1,2,4
109,"Gymnasium",6,5,0,0,7,7,4,5,7,4,4,1,3,1,1,5
109,"Gymnasium",7,6,0,0,7,7,4,5,7,4,2,2,3,3,4,2
109,"Gymnasium",8,7,0,0,7,7,4,5,7,4,3,1,1,3,2,2
110,"Gymnasium",1,0,0,0,7,6,5,4,5,3,1,1,1,1,1,2
110,"Gymnasium",2,1,0,0,7,6,5,4,5,3,1,1,1,1,1,1
110,"Gymnasium",3,2,0,0,7,6,5,4,5,3,1,1,2,1,1,1
110,"Gymnasium",4,3,0,0,7,6,5,4,5,3,1,3,1,1,1,1
110,"Gymnasium",5,4,0,0,7,6,5,4,5,3,1,1,2,2,1,1
110,"Gymnasium",6,5,0,0,7,6,5,4,5,3,1,1,1,1,4,2
110,"Gymnasium",7,6,0,0,7,6,5,4,5,3,2,1,2,1,3,1
110,"Gymnasium",8,7,0,0,7,6,5,4,5,3,4,3,3,2,2,2
110,"Gymnasium",9,8,0,0,7,6,5,4,5,3,2,2,4,3,2,5
110,"Gymnasium",10,9,0,0,7,6,5,4,5,3,6,4,3,7,3,2
110,"Gymnasium",11,10,1,0,7,6,5,4,5,3,4,4,3,2,6,4
110,"Gymnasium",13,12,1,2,7,6,5,4,5,3,3,4,4,2,4,4
110,"Gymnasium",14,13,1,3,7,6,5,4,5,3,5,6,6,5,2,6
110,"Gymnasium",15,14,1,4,7,6,5,4,5,3,4,6,7,3,4,7
110,"Gymnasium",16,15,1,5,7,6,5,4,5,3,5,7,4,4,6,7
110,"Gymnasium",17,16,1,6,7,6,5,4,5,3,5,7,3,3,4,7
110,"Gymnasium",18,17,1,7,7,6,5,4,5,3,7,7,6,7,7,7
110,"Gymnasium",19,18,1,8,7,6,5,4,5,3,7,7,7,6,6,7
110,"Gymnasium",20,19,1,9,7,6,5,4,5,3,7,7,6,6,6,7
110,"Gymnasium",21,20,1,10,7,6,5,4,5,3,7,7,7,7,6,7
111,"Gymnasium",1,0,0,0,5,3,6,6,7,7,5,2,5,3,4,5
111,"Gymnasium",2,1,0,0,5,3,6,6,7,7,5,4,6,5,3,4
111,"Gymnasium",3,2,0,0,5,3,6,6,7,7,4,3,2,4,5,6
111,"Gymnasium",4,3,0,0,5,3,6,6,7,7,4,3,5,4,2,4
111,"Gymnasium",5,4,0,0,5,3,6,6,7,7,2,6,2,3,6,4
111,"Gymnasium",6,5,0,0,5,3,6,6,7,7,4,6,6,4,3,6
111,"Gymnasium",7,6,0,0,5,3,6,6,7,7,3,4,3,4,2,4
111,"Gymnasium",8,7,0,0,5,3,6,6,7,7,3,2,4,4,4,4
111,"Gymnasium",9,8,0,0,5,3,6,6,7,7,3,3,2,5,2,5
111,"Gymnasium",10,9,0,0,5,3,6,6,7,7,3,2,3,4,4,6
111,"Gymnasium",11,10,1,0,5,3,6,6,7,7,2,1,1,2,2,4
111,"Gymnasium",12,11,1,1,5,3,6,6,7,7,1,5,3,2,3,3
111,"Gymnasium",14,13,1,3,5,3,6,6,7,7,1,2,2,2,2,4
111,"Gymnasium",15,14,1,4,5,3,6,6,7,7,4,4,2,2,1,2
111,"Gymnasium",16,15,1,5,5,3,6,6,7,7,4,1,2,2,2,2
111,"Gymnasium",17,16,1,6,5,3,6,6,7,7,2,2,1,3,2,1
111,"Gymnasium",18,17,1,7,5,3,6,6,7,7,3,1,2,2,2,1
111,"Gymnasium",19,18,1,8,5,3,6,6,7,7,2,1,2,2,1,3
111,"Gymnasium",20,19,1,9,5,3,6,6,7,7,2,1,3,1,2,1
111,"Gymnasium",21,20,1,10,5,3,6,6,7,7,1,2,2,1,1,1
112,"Gymnasium",1,0,0,0,5,6,6,4,6,4,4,1,3,3,2,3
112,"Gymnasium",2,1,0,0,5,6,6,4,6,4,2,4,3,2,2,3
112,"Gymnasium",3,2,0,0,5,6,6,4,6,4,4,1,1,1,3,3
112,"Gymnasium",4,3,0,0,5,6,6,4,6,4,2,4,2,2,2,3
112,"Gymnasium",5,4,0,0,5,6,6,4,6,4,4,2,2,3,1,3
112,"Gymnasium",6,5,0,0,5,6,6,4,6,4,1,4,1,2,3,3
112,"Gymnasium",7,6,0,0,5,6,6,4,6,4,1,4,3,5,2,4
112,"Gymnasium",9,8,0,0,5,6,6,4,6,4,2,2,2,2,5,4
112,"Gymnasium",10,9,0,0,5,6,6,4,6,4,1,1,2,2,1,2
112,"Gymnasium",11,10,1,0,5,6,6,4,6,4,4,3,2,2,3,2
112,"Gymnasium",12,11,1,1,5,6,6,4,6,4,4,3,3,1,4,6
112,"Gymnasium",13,12,1,2,5,6,6,4,6,4,2,2,2,1,5,4
112,"Gymnasium",14,13,1,3,5,6,6,4,6,4,4,1,4,1,5,2
112,"Gymnasium",15,14,1,4,5,6,6,4,6,4,1,1,2,5,2,6
112,"Gymnasium",16,15,1,5,5,6,6,4,6,4,5,4,4,2,5,5
112,"Gymnasium",17,16,1,6,5,6,6,4,6,4,4,4,3,5,5,4
112,"Gymnasium",18,17,1,7,5,6,6,4,6,4,4,4,2,4,4,4
112,"Gymnasium",19,18,1,8,5,6,6,4,6,4,2,1,4,2,2,5
112,"Gymnasium",20,19,1,9,5,6,6,4,6,4,5,2,4,3,2,2
112,"Gymnasium",21,20,1,10,5,6,6,4,6,4,6,2,4,4,4,5
113,"Gymnasium",1,0,0,0,4,7,5,3,3,5,3,2,4,3,4,6
113,"Gymnasium",2,1,0,0,4,7,5,3,3,5,2,4,6,5,3,3
113,"Gymnasium",3,2,0,0,4,7,5,3,3,5,6,1,2,3,3,2
113,"Gymnasium",4,3,0,0,4,7,5,3,3,5,3,2,2,2,2,3
113,"Gymnasium",6,5,0,0,4,7,5,3,3,5,6,2,2,3,4,5
113,"Gymnasium",7,6,0,0,4,7,5,3,3,5,2,4,6,4,2,3
113,"Gymnasium",8,7,0,0,4,7,5,3,3,5,2,4,5,2,2,3
113,"Gymnasium",9,8,0,0,4,7,5,3,3,5,5,4,3,3,5,6
113,"Gymnasium",10,9,0,0,4,7,5,3,3,5,4,2,2,4,4,3
113,"Gymnasium",11,10,1,0,4,7,5,3,3,5,3,1,4,4,4,4
113,"Gymnasium",12,11,1,1,4,7,5,3,3,5,2,1,2,3,3,3
113,"Gymnasium",13,12,1,2,4,7,5,3,3,5,3,4,2,2,4,4
113,"Gymnasium",14,13,1,3,4,7,5,3,3,5,2,2,2,4,4,3
113,"Gymnasium",15,14,1,4,4,7,5,3,3,5,1,2,2,4,2,4
113,"Gymnasium",16,15,1,5,4,7,5,3,3,5,3,2,2,4,5,2
113,"Gymnasium",17,16,1,6,4,7,5,3,3,5,5,1,3,4,2,4
113,"Gymnasium",18,17,1,7,4,7,5,3,3,5,1,5,2,4,3,4
113,"Gymnasium",19,18,1,8,4,7,5,3,3,5,4,1,4,2,2,4
113,"Gymnasium",20,19,1,9,4,7,5,3,3,5,4,1,2,2,3,3
113,"Gymnasium",21,20,1,10,4,7,5,3,3,5,3,5,5,4,3,3
114,"Gymnasium",1,0,0,0,5,2,5,2,1,2,7,7,7,7,7,7
114,"Gymnasium",2,1,0,0,5,2,5,2,1,2,7,7,7,7,7,6
114,"Gymnasium",3,2,0,0,5,2,5,2,1,2,7,7,7,7,6,7
114,"Gymnasium",4,3,0,0,5,2,5,2,1,2,7,7,7,7,7,6
114,"Gymnasium",5,4,0,0,5,2,5,2,1,2,7,7,7,7,5,7
114,"Gymnasium",6,5,0,0,5,2,5,2,1,2,7,7,7,7,5,7
114,"Gymnasium",7,6,0,0,5,2,5,2,1,2,6,6,7,7,7,7
114,"Gymnasium",8,7,0,0,5,2,5,2,1,2,6,7,5,5,7,4
114,"Gymnasium",9,8,0,0,5,2,5,2,1,2,6,6,7,6,5,4
114,"Gymnasium",12,11,1,1,5,2,5,2,1,2,6,5,7,3,7,5
114,"Gymnasium",13,12,1,2,5,2,5,2,1,2,4,2,5,6,2,4
114,"Gymnasium",14,13,1,3,5,2,5,2,1,2,3,5,4,3,2,2
114,"Gymnasium",16,15,1,5,5,2,5,2,1,2,4,6,5,3,3,6
114,"Gymnasium",17,16,1,6,5,2,5,2,1,2,5,3,3,3,5,3
114,"Gymnasium",18,17,1,7,5,2,5,2,1,2,3,3,2,3,7,2
114,"Gymnasium",19,18,1,8,5,2,5,2,1,2,3,3,2,3,1,3
114,"Gymnasium",20,19,1,9,5,2,5,2,1,2,3,6,2,4,5,4
114,"Gymnasium",21,20,1,10,5,2,5,2,1,2,2,3,5,2,2,5
115,"Gymnasium",1,0,0,0,3,6,5,7,7,6,2,1,2,6,4,1
115,"Gymnasium",2,1,0,0,3,6,5,7,7,6,2,4,3,4,3,3
115,"Gymnasium",3,2,0,0,3,6,5,7,7,6,2,2,4,2,1,5
115,"Gymnasium",4,3,0,0,3,6,5,7,7,6,4,4,1,4,2,1
115,"Gymnasium",5,4,0,0,3,6,5,7,7,6,2,3,2,4,2,2
115,"Gymnasium",6,5,0,0,3,6,5,7,7,6,4,3,3,4,4,4
115,"Gymnasium",7,6,0,0,3,6,5,7,7,6,2,2,1,5,3,3
115,"Gymnasium",8,7,0,0,3,6,5,7,7,6,4,5,5,4,3,3
115,"Gymnasium",9,8,0,0,3,6,5,7,7,6,2,4,3,2,4,5
115,"Gymnasium",10,9,0,0,3,6,5,7,7,6,3,4,3,4,4,2
115,"Gymnasium",11,10,1,0,3,6,5,7,7,6,2,3,1,3,5,2
115,"Gymnasium",13,12,1,2,3,6,5,7,7,6,3,2,5,3,2,5
115,"Gymnasium",14,13,1,3,3,6,5,7,7,6,2,2,1,3,1,3
115,"Gymnasium",15,14,1,4,3,6,5,7,7,6,3,3,6,5,3,5
115,"Gymnasium",16,15,1,5,3,6,5,7,7,6,2,4,3,4,4,3
115,"Gymnasium",17,16,1,6,3,6,5,7,7,6,2,4,2,2,4,6
115,"Gymnasium",18,17,1,7,3,6,5,7,7,6,2,3,5,5,5,3
115,"Gymnasium",19,18,1,8,3,6,5,7,7,6,4,4,4,5,4,2
115,"Gymnasium",20,19,1,9,3,6,5,7,7,6,4,6,2,3,6,5
115,"Gymnasium",21,20,1,10,3,6,5,7,7,6,2,4,4,4,6,2
116,"Gymnasium",1,0,0,0,3,2,4,7,7,7,5,5,7,7,5,5
116,"Gymnasium",2,1,0,0,3,2,4,7,7,7,7,6,5,6,7,7
116,"Gymnasium",3,2,0,0,3,2,4,7,7,7,4,5,7,5,5,7
116,"Gymnasium",4,3,0,0,3,2,4,7,7,7,4,4,4,3,5,5
116,"Gymnasium",5,4,0,0,3,2,4,7,7,7,7,6,6,3,4,7
116,"Gymnasium",6,5,0,0,3,2,4,7,7,7,7,6,7,4,7,6
116,"Gymnasium",7,6,0,0,3,2,4,7,7,7,6,6,6,7,5,6
116,"Gymnasium",8,7,0,0,3,2,4,7,7,7,3,7,6,6,5,5
116,"Gymnasium",9,8,0,0,3,2,4,7,7,7,5,3,1,5,5,2
116,"Gymnasium",10,9,0,0,3,2,4,7,7,7,5,6,4,5,4,5
116,"Gymnasium",11,10,1,0,3,2,4,7,7,7,5,5,4,3,5,6
